node_id,community_id,longitude,latitude
252,0,-122.325488877273,47.6112685879909
253,0,-122.325468894927,47.61126909051795
876,0,-122.32956258836232,47.61961905285946
941,0,-122.325856102175,47.6117044268757
1245,0,-122.324332505175,47.613800400672
1246,0,-122.323725904714,47.61401351146215
1442,0,-122.324701480866,47.6104524386051
1844,0,-122.32982037158,47.6185664738031
2447,0,-122.32407331906929,47.61071793186581
2503,0,-122.324945854642,47.6112856467747
2585,0,-122.323935454219,47.610487803903
2675,0,-122.324178636004,47.61067449911141
3228,0,-122.32491424589598,47.610629639362095
3660,0,-122.32349598651427,47.61190284848705
3661,0,-122.323561656584,47.611864480542
3889,0,-122.32617015664168,47.61294139499464
3890,0,-122.322483404504,47.611377476326
3891,0,-122.322376506385,47.6112618032271
4027,0,-122.325339957278,47.6111479029485
4377,0,-122.326120601162,47.6122615762291
4389,0,-122.321889208875,47.6115773939364
4622,0,-122.326077454632,47.6119669281439
5303,0,-122.322932847029,47.6111410312439
5911,0,-122.320098400827,47.6081077346452
5912,0,-122.320650586147,47.6081069354241
6126,0,-122.32066454357,47.6092896164902
6155,0,-122.3268684458925,47.617886255057954
6156,0,-122.326857152063,47.61787387526
6267,0,-122.330359111309,47.6195959523574
6501,0,-122.32544431093169,47.6148599976481
6532,0,-122.322342411816,47.6021187789284
6671,0,-122.3215653694566,47.61038773521408
6772,0,-122.32200967096,47.602682059976
6779,0,-122.32448934506266,47.61111268383584
7038,0,-122.319604038082,47.60203836920849
7234,0,-122.325891763967,47.61167624696586
7553,0,-122.322118027757,47.602779182494
7979,0,-122.32393168773557,47.61051307213445
8035,0,-122.322547606469,47.60211450493491
8928,0,-122.323477367008,47.6124781974203
9043,0,-122.327833852519,47.6153821019216
9230,0,-122.321816229101,47.61063348523791
9684,0,-122.322043543163,47.6111586350133
9750,0,-122.3250921816805,47.610252617604246
9954,0,-122.32497007549,47.6107481776866
10170,0,-122.32193154097516,47.61156895472487
10483,0,-122.324058477654,47.6106915848226
10950,0,-122.330357579532,47.6192611772622
11926,0,-122.325153297978,47.6102562269204
12051,0,-122.322838004267,47.6117758246277
12163,0,-122.32708354789,47.6130740372739
12304,0,-122.322225351701,47.6029681542847
12323,0,-122.327527008383,47.6135657385205
12377,0,-122.325443323004,47.6138870355387
12450,0,-122.323297486429,47.61303841952239
12676,0,-122.323011722717,47.6111528273723
12732,0,-122.327077183974,47.6132630782292
12733,0,-122.327092785382,47.6132670388246
12961,0,-122.319304648514,47.6026502689115
13363,0,-122.323689471885,47.6120238768684
13677,0,-122.320629251572,47.602657331342
15158,0,-122.319729207221,47.6081076664689
15257,0,-122.32343958674,47.6136001771101
15389,0,-122.322143409766,47.6115249124168
15390,0,-122.321885533034,47.611627922382
15409,0,-122.321963181255,47.6015601251107
15835,0,-122.321980972446,47.6117517639924
16196,0,-122.3277736960762,47.616314439306215
16314,0,-122.32697094445102,47.612946871354005
16374,0,-122.32781842691266,47.6159893134816
16553,0,-122.327830875135,47.61728191932428
16713,0,-122.320631134164,47.6025270643064
16796,0,-122.320943020023,47.6080410012142
17091,0,-122.327825450341,47.615709611575
17092,0,-122.327782376979,47.6157095483026
17265,0,-122.325525420324,47.6100570118014
17706,0,-122.32353714756567,47.61245926211876
17731,0,-122.327848946227,47.6158240691288
17732,0,-122.32786602889232,47.61583111496
18102,0,-122.320099853441,47.6092901242957
18103,0,-122.319868087265,47.6092883835341
18304,0,-122.329401880621,47.6185657023204
18559,0,-122.325433543839,47.6130166957167
18793,0,-122.32622366173,47.61342404224633
18835,0,-122.326181052909,47.6130160833227
19175,0,-122.327174178924,47.61317638788879
20002,0,-122.326025515483,47.6119879512685
20192,0,-122.320638506171,47.6057921111749
21149,0,-122.32063961106,47.6046246756468
21255,0,-122.329845738443,47.6185953246108
21326,0,-122.319492136869,47.6027781719603
21327,0,-122.319479014248,47.6026494989351
22091,0,-122.31949469488,47.6010291073217
23853,0,-122.327635581286,47.6138808626098
23932,0,-122.319292869619,47.60810592512061
24089,0,-122.330978638658,47.6196168699768
24090,0,-122.33098409242253,47.6196296275233
24176,0,-122.323061709693,47.6130202915631
25035,0,-122.320989229943,47.6079862540557
25342,0,-122.3268919085485,47.61678095749655
25764,0,-122.32881536508926,47.61419499637385
25891,0,-122.320654553144,47.60864032309329
26002,0,-122.320914856969,47.6089104799643
26172,0,-122.328771666425,47.614190606363
26755,0,-122.324385095661,47.6141873284475
27006,0,-122.320640924256,47.603479145937705
27291,0,-122.319998979407,47.6034295700824
27513,0,-122.326895382388,47.6167678237819
28333,0,-122.32708957235,47.61324666501753
28671,0,-122.328221396419,47.61618898801984
29024,0,-122.323902694843,47.61052575908777
29301,0,-122.326903347052,47.61629216912834
29384,0,-122.323562915505,47.6139938437236
29829,0,-122.327822403309,47.6169261723819
30029,0,-122.328788772698,47.614219702996
30070,0,-122.324545384386,47.6112358532167
30116,0,-122.328600252809,47.6139200949266
30274,0,-122.320521080287,47.6079684411771
30384,0,-122.327997369155,47.6146657086912
30462,0,-122.328212620865,47.61594883892817
30566,0,-122.32789859664832,47.6169288527573
30611,0,-122.330610662015,47.6196147760601
31087,0,-122.327366821428,47.6136238219347
31288,0,-122.327752113071,47.6178208945661
31313,0,-122.324431783987,47.6100711624678
31327,0,-122.326690930683,47.6138011072769
31526,0,-122.325387254181,47.6136890707595
31604,0,-122.326676440572,47.61677018311966
32398,0,-122.325032859086,47.610475360965
32518,0,-122.321487893332,47.6107584652018
32559,0,-122.319145526442,47.6081443173471
32909,0,-122.325061777836,47.6102508882308
33095,0,-122.326826425896,47.61766381244447
33342,0,-122.32844849296698,47.6137886458928
33416,0,-122.317960801708,47.6081399585887
33743,0,-122.330984681361,47.6197493226436
33827,0,-122.331363447175,47.6197484079967
33885,0,-122.321401435655,47.6104550575748
34010,0,-122.32012638717468,47.608145854208736
34296,0,-122.327793996834,47.6149194965419
34505,0,-122.32540323833132,47.61389266406507
34658,0,-122.33105746434,47.6195001576854
35322,0,-122.327079650117,47.6129487414102
35691,0,-122.326626251644,47.6182169167944
35776,0,-122.323765255722,47.6103750738648
35882,0,-122.320582790909,47.6045455470524
36322,0,-122.320085334502,47.6086769228973
36434,0,-122.326211467942,47.6107566299386
36554,0,-122.326921590524,47.6163126775734
36675,0,-122.327828680556,47.6158244366932
36803,0,-122.320918799072,47.6091706086682
36928,0,-122.319667556111,47.602051478018
36929,0,-122.326895672617,47.6161260201086
36960,0,-122.326900020569,47.6177844163844
37012,0,-122.324028401956,47.6107271599666
37267,0,-122.323267158807,47.6130759712299
37435,0,-122.330577222364,47.6197503109326
37558,0,-122.328018758251,47.6147979089791
34,1,-122.34880321643,47.7732053829851
35,1,-122.34868892573802,47.7732053735194
88,1,-122.347227322768,47.7722508387612
107,1,-122.34658593736432,47.7740911968998
303,1,-122.36393374898,47.7755925314464
399,1,-122.35270989623366,47.77482327773243
641,1,-122.346110814233,47.7674443347908
985,1,-122.35007493013602,47.7741048395448
986,1,-122.350072900399,47.7740649726043
1035,1,-122.346143052944,47.7674437873124
1129,1,-122.345231112482,47.7705144625364
1327,1,-122.346951405827,47.7732892268512
1494,1,-122.346140844418,47.768900741637694
1876,1,-122.3461796354872,47.77363452411426
2093,1,-122.34586197954248,47.7739303445398
2121,1,-122.346143209822,47.77403461099405
2310,1,-122.348068500362,47.76773241769521
2809,1,-122.3537676741732,47.7769302647108
2810,1,-122.353573613471,47.776906371382
3355,1,-122.346140602629,47.7739005486096
3494,1,-122.34616522479315,47.772819291691015
3645,1,-122.348912818723,47.76682481236978
3755,1,-122.354753971857,47.774083708086
3936,1,-122.345015763264,47.77228777721
4086,1,-122.34800672375434,47.76531692304193
4165,1,-122.34615984087574,47.77013006644152
4399,1,-122.353683983856,47.7740947294823
4582,1,-122.363920393608,47.7769097909564
4660,1,-122.35142125585266,47.77725797515483
4986,1,-122.3489991503694,47.76761323119624
5135,1,-122.346109987105,47.7679935635025
5366,1,-122.34668406054766,47.77769154745977
5480,1,-122.346139170217,47.77219916117681
5666,1,-122.357222281982,47.7740804286667
5899,1,-122.346165027694,47.77341648730415
5954,1,-122.346308555475,47.7770682900287
5990,1,-122.3458031447474,47.77214726626208
6437,1,-122.357227070254,47.7740430147788
6438,1,-122.357213277337,47.7741228367646
6687,1,-122.351373407825,47.7763115927098
6797,1,-122.346340114083,47.77687563392467
7254,1,-122.346321829398,47.7765269033302
7989,1,-122.35720147459269,47.77459621703003
8030,1,-122.351322340058,47.7749855778409
8127,1,-122.347241934625,47.76786336018
8338,1,-122.345783645547,47.7706145354782
8399,1,-122.348719220752,47.7722630529218
9004,1,-122.351320389321,47.7740970595212
9136,1,-122.345134736148,47.7721908814148
9175,1,-122.348776683471,47.7741029566923
9260,1,-122.36469495246432,47.7763693079418
9816,1,-122.35137199433102,47.7760226824309
10069,1,-122.361364122177,47.7765826119823
10070,1,-122.36124237191234,47.7772001474497
10198,1,-122.3463147473,47.77667915366512
11169,1,-122.353779235304,47.777302164758645
11642,1,-122.35121832316868,47.770897792086295
11832,1,-122.35577258172198,47.7740918242701
11879,1,-122.348739411784,47.77319213113801
12168,1,-122.346156141318,47.7688958098054
12306,1,-122.359032264635,47.7740955518141
12891,1,-122.34832538468466,47.76937910286024
12892,1,-122.3486613403,47.769114098434194
12998,1,-122.344839869424,47.7705157671128
13401,1,-122.348657444911,47.7722766075248
13402,1,-122.34812083255632,47.772284185302
13555,1,-122.347411854876,47.7732733578139
13939,1,-122.35124276025,47.7722729004943
14046,1,-122.348681591957,47.7705479621382
14097,1,-122.351403057915,47.77680564205354
14513,1,-122.36387907397,47.7758493568798
14774,1,-122.349302633461,47.7668199686846
14819,1,-122.347633585568,47.770553526491
14974,1,-122.353700072123,47.7740610325918
15300,1,-122.35132043088132,47.7740541397604
15372,1,-122.36391141846498,47.77767480051741
15460,1,-122.361354363134,47.77594395880581
15603,1,-122.365046352581,47.77768804804714
16021,1,-122.3536996244648,47.77461546012342
16237,1,-122.35946976122,47.7754576034444
16254,1,-122.3537609294218,47.77649484212351
16255,1,-122.353805847703,47.7764928454199
16413,1,-122.35474095163634,47.7729764653299
16599,1,-122.364113150555,47.7769044609109
16787,1,-122.348962415175,47.7687243478516
17019,1,-122.355961750523,47.7765455209126
17682,1,-122.355875867014,47.7772839650743
18152,1,-122.355822562547,47.7753798459021
18200,1,-122.35131445268732,47.77367212683203
18426,1,-122.351591477944,47.77702330769
18716,1,-122.353725714191,47.7757450184234
19446,1,-122.361252854981,47.7754867373035
19547,1,-122.35345453663,47.7728309465537
19710,1,-122.34990523618836,47.76871647261527
20851,1,-122.34757789217969,47.7750113163238
21095,1,-122.35942171423432,47.7750517718301
