Node ID,Longitude,Latitude,Degree Centrality,Betweenness Centrality
2064.0,41,14,4.0,85742.802802871
2065.0,41,15,4.0,87766.83481341728
1555.0,31,5,4.0,64268.488909914166
1557.0,31,7,4.0,83427.98524550594
1559.0,31,9,4.0,100778.4524235268
1560.0,31,10,4.0,108757.06824566428
1051.0,21,1,4.0,20465.802398153
2111.0,42,11,4.0,71277.55075156457
2112.0,42,12,4.0,73801.15039583159
2114.0,42,14,4.0,77949.12994893393
1610.0,32,10,4.0,106984.13907366771
1101.0,22,1,4.0,20504.7443470606
1102.0,22,2,4.0,32583.394907541693
1103.0,22,3,4.0,44140.02686294078
2161.0,43,11,4.0,64177.11430802886
2162.0,43,12,4.0,66248.19246742889
2163.0,43,13,4.0,68056.12207519216
2164.0,43,14,4.0,69632.35705637149
2165.0,43,15,4.0,71002.79773990207
1657.0,33,7,4.0,81099.10178345685
1660.0,33,10,4.0,104909.20783042784
1151.0,23,1,4.0,20530.265018001333
1664.0,33,14,4.0,129633.81783818358
1153.0,23,3,4.0,44230.592211358
1156.0,23,6,4.0,76421.79836668816
1157.0,23,7,4.0,86339.73827013448
1158.0,23,8,4.0,95850.266436535
2212.0,44,12,4.0,58118.16306206926
2214.0,44,14,4.0,60788.16191291297
1706.0,34,6,4.0,71002.79773990223
1707.0,34,7,4.0,79636.26317839923
1708.0,34,8,4.0,87766.8348134174
1709.0,34,9,4.0,95392.89416709324
1710.0,34,10,4.0,102511.61714253106
1713.0,34,13,4.0,120804.00005217324
1202.0,24,2,4.0,32665.822539473946
1203.0,24,3,4.0,44275.57755778345
1204.0,24,4,4.0,55439.74660192059
1205.0,24,5,4.0,66188.72154629555
1206.0,24,6,4.0,76534.776674664
1207.0,24,7,4.0,86479.96427390097
1714.0,34,14,4.0,125881.8191459592
1717.0,34,17,4.0,138122.14014692526
2262.0,45,12,4.0,49393.24334848878
2264.0,45,14,4.0,51406.59972072512
1760.0,35,10,4.0,99767.73637191988
1761.0,35,11,4.0,106002.69553727274
1252.0,25,2,4.0,32665.82253947391
1253.0,25,3,4.0,44275.57755778352
1254.0,25,4,4.0,55439.74660192059
1255.0,25,5,4.0,66188.72154629552
1256.0,25,6,4.0,76534.77667466429
1257.0,25,7,4.0,86479.96427390077
1764.0,35,14,4.0,121654.12213609698
1766.0,35,16,4.0,129633.8178381836
1767.0,35,17,4.0,132923.44266237956
1768.0,35,18,4.0,135764.42385386006
1811.0,36,11,4.0,102476.16772027317
1813.0,36,13,4.0,112605.97519232571
1302.0,26,2,4.0,32638.486238082714
1303.0,26,3,4.0,44230.59221135793
1814.0,36,14,4.0,116938.45364522452
1305.0,26,5,4.0,66100.76125266352
1815.0,36,15,4.0,120804.00005217316
1816.0,36,16,4.0,124219.89920252512
1817.0,36,17,4.0,127203.63618510308
1861.0,37,11,4.0,98514.8503628654
1863.0,37,13,4.0,107790.16977723558
1352.0,27,2,4.0,32583.394907541668
1353.0,27,3,4.0,44140.02686294083
1355.0,27,5,4.0,65923.84039266335
1356.0,27,6,4.0,76194.6131085505
1358.0,27,8,4.0,95509.26361576504
1359.0,27,9,4.0,104540.33886497017
1360.0,27,10,4.0,113139.16177236236
1908.0,38,8,4.0,77797.61695384658
1909.0,38,9,4.0,83758.29246121613
1910.0,38,10,4.0,89181.83250238544
1911.0,38,11,4.0,94092.19831438424
1913.0,38,13,4.0,102476.16772027296
1403.0,28,3,4.0,44002.671807954604
1915.0,38,15,4.0,109120.37045749184
1405.0,28,5,4.0,65655.9234335178
1407.0,28,7,4.0,85631.2013477199
1409.0,28,9,4.0,103928.88877645908
1410.0,28,10,4.0,112426.05849612333
1961.0,39,11,4.0,89181.83250238544
1962.0,39,12,4.0,93132.794847705
1963.0,39,13,4.0,96651.11341385051
1964.0,39,14,4.0,99767.73637191972
1965.0,39,15,4.0,102511.6171425312
1453.0,29,3,4.0,43816.65998377874
1454.0,29,4,4.0,54775.16538023152
1966.0,39,16,4.0,104909.20783042752
1457.0,29,7,4.0,85055.28457858671
1458.0,29,8,4.0,94297.27105089607
1459.0,29,9,4.0,103104.13698030556
1460.0,29,10,4.0,111464.66963042675
2011.0,40,11,4.0,83758.29246121626
2013.0,40,13,4.0,90304.40376023603
2014.0,40,14,4.0,93015.20853865944
1504.0,30,4,4.0,54432.52156129135
1505.0,30,5,4.0,64833.30645221642
1506.0,30,6,4.0,74795.88594150952
1507.0,30,7,4.0,84323.67385626241
2016.0,40,16,4.0,97464.3517201967
1509.0,30,9,4.0,102057.63828983415
1510.0,30,10,4.0,110245.66152578226
