Node ID,Longitude,Latitude,Degree Centrality,Betweenness Centrality
0.0,0,0,2.0,15.835188700256474
1.0,0,1,3.0,2542.380566100774
2.0,0,2,3.0,4039.526109345095
3.0,0,3,3.0,5012.071017669796
4.0,0,4,3.0,5683.009307131665
5.0,0,5,3.0,6165.989421744401
7.0,0,7,3.0,6796.608275842619
8.0,0,8,3.0,7006.387405825847
9.0,0,9,3.0,7169.883398673983
10.0,0,10,3.0,7298.20660757355
12.0,0,12,3.0,7479.139847356208
13.0,0,13,3.0,7542.099353392032
14.0,0,14,3.0,7591.6510545850415
15.0,0,15,3.0,7630.496461987523
16.0,0,16,3.0,7660.779794000451
17.0,0,17,3.0,7684.216332295888
19.0,0,19,3.0,7715.785536232056
20.0,0,20,3.0,7725.902817633683
21.0,0,21,3.0,7733.225223955787
22.0,0,22,3.0,7738.27850087994
23.0,0,23,3.0,7741.442481169844
24.0,0,24,3.0,7742.963780717389
25.0,0,25,3.0,7742.963780717393
26.0,0,26,3.0,7741.442481169848
27.0,0,27,3.0,7738.278500879944
29.0,0,29,3.0,7725.902817633689
30.0,0,30,3.0,7715.785536232053
32.0,0,32,3.0,7684.216332295887
35.0,0,35,3.0,7591.651054585042
36.0,0,36,3.0,7542.099353392033
37.0,0,37,3.0,7479.139847356204
40.0,0,40,3.0,7169.883398673985
41.0,0,41,3.0,7006.387405825854
45.0,0,45,3.0,5683.009307131673
46.0,0,46,3.0,5012.07101766979
47.0,0,47,3.0,4039.526109345097
49.0,0,49,2.0,15.835188700256472
50.0,1,0,3.0,2542.3805661007545
52.0,1,2,4.0,10287.72409453284
53.0,1,3,4.0,12487.41102237966
54.0,1,4,4.0,14106.430355018698
55.0,1,5,4.0,15335.938686729512
56.0,1,6,4.0,16293.928440173722
57.0,1,7,4.0,17056.202007015247
58.0,1,8,4.0,17673.1217199644
60.0,1,10,4.0,18598.69165412323
61.0,1,11,4.0,18949.227452046736
63.0,1,13,4.0,19492.294136028115
65.0,1,15,4.0,19879.64538842969
66.0,1,16,4.0,20029.13651924373
68.0,1,18,4.0,20258.653933654496
69.0,1,19,4.0,20344.06850105722
70.0,1,20,4.0,20412.621489522477
71.0,1,21,4.0,20465.80239815305
72.0,1,22,4.0,20504.744347060627
73.0,1,23,4.0,20530.26501800133
74.0,1,24,4.0,20542.89487385241
75.0,1,25,4.0,20542.894873852463
77.0,1,27,4.0,20504.74434706065
78.0,1,28,4.0,20465.80239815304
79.0,1,29,4.0,20412.62148952244
81.0,1,31,4.0,20258.653933654463
82.0,1,32,4.0,20154.47483923052
84.0,1,34,4.0,19879.64538842965
85.0,1,35,4.0,19702.261601446884
86.0,1,36,4.0,19492.294136028097
87.0,1,37,4.0,19243.811666447284
89.0,1,39,4.0,18598.691654123235
90.0,1,40,4.0,18179.18305561124
91.0,1,41,4.0,17673.12171996437
92.0,1,42,4.0,17056.20200701522
94.0,1,44,4.0,15335.938686729503
96.0,1,46,4.0,12487.41102237967
97.0,1,47,4.0,10287.72409453285
98.0,1,48,4.0,7179.890917017054
99.0,1,49,3.0,2542.380566100758
100.0,2,0,3.0,4039.5261093450968
101.0,2,1,4.0,10287.724094532849
102.0,2,2,4.0,14833.22479896912
103.0,2,3,4.0,18254.3322878913
104.0,2,4,4.0,20890.91308503113
105.0,2,5,4.0,22964.08875100979
106.0,2,6,4.0,24623.70294500412
107.0,2,7,4.0,25973.551214550967
108.0,2,8,4.0,27086.71522480052
112.0,2,12,4.0,30027.474544676268
113.0,2,13,4.0,30512.025077442173
115.0,2,15,4.0,31283.017930111168
117.0,2,17,4.0,31844.510380018528
118.0,2,18,4.0,32061.219020379755
119.0,2,19,4.0,32240.719117342927
121.0,2,21,4.0,32499.697025867023
122.0,2,22,4.0,32583.39490754165
123.0,2,23,4.0,32638.48623808272
124.0,2,24,4.0,32665.8225394739
125.0,2,25,4.0,32665.82253947388
127.0,2,27,4.0,32583.394907541657
128.0,2,28,4.0,32499.697025867023
129.0,2,29,4.0,32386.079095493325
130.0,2,30,4.0,32240.719117342964
131.0,2,31,4.0,32061.2190203798
132.0,2,32,4.0,31844.5103800185
133.0,2,33,4.0,31586.72499897001
134.0,2,34,4.0,31283.017930111164
136.0,2,36,4.0,30512.025077442177
137.0,2,37,4.0,30027.474544676264
138.0,2,38,4.0,29461.34032785861
139.0,2,39,4.0,28797.653602891573
140.0,2,40,4.0,28015.43908187837
141.0,2,41,4.0,27086.71522480054
142.0,2,42,4.0,25973.551214550957
