Node ID,Longitude,Latitude,Degree Centrality,Betweenness Centrality
1413.0,28,13,4.0,135138.40117858315
1417.0,28,17,4.0,158277.78720063806
1164.0,23,14,4.0,143672.0530664784
1165.0,23,15,4.0,149940.963552883
1166.0,23,16,4.0,155668.88584995546
1168.0,23,18,4.0,165412.70330645246
1171.0,23,21,4.0,175430.27219277588
1172.0,23,22,4.0,177469.7584984248
1312.0,26,12,4.0,129598.15121910664
1313.0,26,13,4.0,136884.07583283226
1317.0,26,17,4.0,160833.52230447973
1066.0,21,16,4.0,153313.9590790665
1067.0,21,17,4.0,158277.78720063792
1071.0,21,21,4.0,172205.5412813472
1072.0,21,22,4.0,174137.66436743768
1073.0,21,23,4.0,175430.27219277582
1463.0,29,13,4.0,133726.19899238157
1464.0,29,14,4.0,140153.5668916433
1217.0,24,17,4.0,161343.49545528315
1218.0,24,18,4.0,165962.04604851553
1363.0,27,13,4.0,136188.43164904995
1367.0,27,17,4.0,159812.3715882574
1115.0,22,15,4.0,149083.01985096806
1116.0,22,16,4.0,154728.7187776268
1117.0,22,17,4.0,159812.37158825752
1118.0,22,18,4.0,164313.65995552854
1119.0,22,19,4.0,168213.21928300807
1120.0,22,20,4.0,171493.17422086722
1121.0,22,21,4.0,174137.66436743826
1122.0,22,22,4.0,176133.33378706823
1263.0,25,13,4.0,137230.5790980514
1264.0,25,14,4.0,144058.78764742243
1265.0,25,15,4.0,150368.78137997858
1266.0,25,16,4.0,156138.03945870744
1267.0,25,17,4.0,161343.49545528367
1022.0,20,22,4.0,171493.17422086743
1023.0,20,23,4.0,172730.19257164496
